image_id,PredictionString
c0a744921a7e56527df34fe1bd869f10,0 1.0 1028 736 1251 986 3 1.0 750 1383 1529 1660 7 1.0 1381 1109 1638 1276 13 1.0 1379 1113 1646 1288 7 1.0 325 1305 771 1628 
ddf377d1b071c2cec89dec0672f4156a,0 1.0 1182 696 1417 974 3 1.0 909 1514 1674 1818 11 1.0 1302 353 1532 441 
094eac6e63db15465c6283c090398aa8,11 1.0 1430 452 1877 607 11 1.0 704 499 1047 607 
9046a6b2fb904a20e144f9c26ac86ea7,0 1.0 1119 727 1397 1042 11 1.0 1589 547 1800 676 3 1.0 719 1624 1665 1945 
0d61bab6add9d96f656dbc7ee9d56e23,3 1.0 1024 1433 2371 1878 0 1.0 1488 583 1829 952 11 1.0 2383 1803 2546 2057 10 1.0 2383 1787 2553 2068 
342ac977b5591f53b37f9fcce27bfa2c,3 1.0 783 1265 2145 2006 13 1.0 363 683 881 1167 11 1.0 654 242 1025 421 11 1.0 1309 164 1705 312 13 1.0 1398 304 1880 1003 0 1.0 842 710 1566 1273 11 1.0 227 2186 352 2376 9 1.0 559 628 1398 2345 7 1.0 375 664 901 1184 
60c667d029a8c9a394a64e83af944953,3 1.0 1349 1300 2372 1651 0 1.0 1561 635 2039 1043 11 1.0 1957 245 2331 369 11 1.0 1167 305 1558 411 
df935ddeb1879b7cdf428682abb987b9,0 1.0 830 558 1429 1031 
4b7e11251461edb6c46b6acb16583eb2,0 1.0 1230 1132 1564 1478 11 1.0 1433 671 1854 859 13 1.0 1450 750 1693 1091 5 1.0 256 1001 936 2202 
9cef6970daacf97ee86d7b9bf54034a5,0 1.0 1021 682 1246 919 11 1.0 1268 408 1514 539 3 1.0 721 1304 1465 1600 
940635db4ae037a40c8a95a81de062d6,3 1.0 816 1154 1904 1581 0 1.0 1163 575 1468 898 11 1.0 654 351 911 479 
72bf61e8260519dbf3d388f964dacd44,7 1.0 744 1461 1027 1769 13 1.0 737 1422 1069 1867 
8d320a31edbc7f28ea0e329c5a91c55c,3 1.0 994 1384 1990 1791 0 1.0 1331 671 1595 905 11 1.0 1542 264 1852 379 
a54dfc022eedd7f8ba392bc6dc243f5b,0 1.0 1615 712 1819 957 
ff5b2414a7b94c78bb0073e656eb9c0e,3 1.0 1191 1527 2265 1870 0 1.0 1508 802 1796 1102 8 1.0 787 656 1042 922 7 1.0 791 664 1044 937 13 1.0 751 628 1055 958 11 1.0 979 499 1334 607 
660eef5eec9f1d7af587da0e67222e94,3 1.0 853 1357 1926 1761 7 1.0 1511 1090 2051 1824 6 1.0 1325 514 2026 1711 4 1.0 1395 1012 2071 1815 10 1.0 276 1694 419 1915 7 1.0 328 633 951 1578 11 1.0 288 1675 440 1914 6 1.0 318 644 962 1586 13 1.0 359 651 937 1511 13 1.0 1366 519 2034 1699 9 1.0 1298 794 2074 1846 5 1.0 361 681 955 1537 0 1.0 1132 677 1466 1106 7 1.0 1169 587 1594 1157 8 1.0 1133 644 1462 1086 10 1.0 1314 474 2137 1933 
059ad332961631d8d2f4ab468a7e42d3,0 1.0 1403 764 1701 1074 3 1.0 1049 1566 2097 2012 11 1.0 1540 301 1936 430 11 1.0 850 318 1197 418 
58d76e6dae9bbb3a24fe79f771b735a6,0 1.0 1027 600 1391 988 13 1.0 398 371 811 896 11 1.0 408 213 947 480 5 1.0 122 536 899 2109 9 1.0 1384 1806 2004 2142 
f058c6ba1cd65bc8ec4947d12f45d81d,3 1.0 870 1234 1573 1505 
5d63f31cc8e21664c69bd7613b1b76e4,0 1.0 995 699 1221 1008 3 1.0 673 1337 1378 1611 13 1.0 442 1110 685 1323 6 1.0 357 934 734 1350 
bbe48901af3e353ba17d85aee2eb9430,0 1.0 1606 741 1883 1053 11 1.0 1090 306 1405 425 11 1.0 1977 370 2214 537 
690bb572300ef08bbbb7ebf4196099cf,3 1.0 717 1191 1637 1899 0 1.0 1085 685 1360 974 13 1.0 1593 616 1751 830 
72842226962cd50c932146b07bec593e,0 1.0 974 562 1332 901 11 1.0 604 181 891 321 11 1.0 1191 224 1522 338 3 1.0 690 1260 1748 1932 
6bf51457a3a0798a7d00fdce6d50756f,3 1.0 505 898 1172 1194 13 1.0 198 512 484 768 
e2ea19c79e10451ae029481bd1f5f3c7,0 1.0 1304 541 1572 805 11 1.0 729 159 1058 288 
564141a415cfa32841bb2de146faa5eb,0 1.0 1331 1029 1745 1424 3 1.0 1081 1687 2134 2299 
b4f74f85787bc1cda0604360f5ed3480,0 1.0 1270 743 1542 1066 3 1.0 932 1455 2016 1815 
5cecfb5a445acc92080b9fbdf321a4eb,3 1.0 854 1361 2009 1845 0 1.0 1149 619 1613 1065 11 1.0 590 283 990 448 11 1.0 1402 256 1782 383 13 1.0 1749 924 2051 1102 13 1.0 1898 1669 2100 1800 5 1.0 1491 660 2131 1958 5 1.0 192 411 976 1753 9 1.0 183 1547 860 1881 7 1.0 1887 1668 2107 1835 
0d60b79ab9aee1e4687e17fdc56ead06,3 1.0 967 1858 2120 2253 0 1.0 1363 1178 1671 1514 
715f936a0ab2aca1f671041c7704e15f,0 1.0 1416 925 1716 1221 11 1.0 1604 429 2029 561 3 1.0 997 1829 2136 2259 11 1.0 737 467 1185 598 
81a5542dd5a975bc98bf9ea8fe6239b1,0 1.0 1322 1141 1552 1375 
0fa816512a0a0342b0cf87fcaa672dab,3 1.0 826 1126 1684 1408 0 1.0 1135 563 1328 799 11 1.0 701 320 952 403 
54a6bb5b22305b51f9a17728202d1180,3 1.0 773 1271 1593 1565 
b1cf300f6c334fd9ed4ac90d4d345525,0 1.0 1000 510 1214 775 11 1.0 1176 156 1410 249 11 1.0 531 190 797 296 
787506d2456ea43f00689850f3a4e797,11 1.0 641 347 964 458 0 1.0 861 736 1367 1217 11 1.0 1676 379 1879 513 3 1.0 672 1481 1715 2058 
4a78111ddffd59513a73874c9978b3c2,3 1.0 606 1352 1476 1643 0 1.0 953 737 1179 981 10 1.0 1251 1155 1656 1661 7 1.0 1255 1125 1621 1564 10 1.0 99 1516 232 1748 11 1.0 105 1527 228 1746 11 1.0 1513 1457 1664 1660 9 1.0 1138 1195 1633 1674 13 1.0 227 817 589 1193 13 1.0 1338 1150 1604 1457 
5424def929d8cb11e03df4a5c02df124,3 1.0 1448 1069 2331 1382 11 1.0 342 2553 808 2882 0 1.0 1810 533 1997 786 
52547b2bd82aff7a631e41b23990a9ab,0 1.0 1581 691 1910 1042 3 1.0 1259 1464 2305 1834 11 1.0 904 418 1145 611 
b56a27064980bc682ef60687a7938dc0,3 1.0 811 1149 1837 1552 0 1.0 1081 644 1352 922 11 1.0 1182 234 1530 393 11 1.0 224 2188 717 2674 11 1.0 529 304 745 480 
2a59884092b4774790654f357628cd77,3 1.0 453 594 1047 801 9 1.0 86 721 511 935 13 1.0 865 257 1100 528 13 1.0 210 229 539 691 10 1.0 98 715 482 918 7 1.0 216 199 567 695 6 1.0 182 213 548 720 5 1.0 157 169 576 738 6 1.0 859 285 1108 554 
d264fcaa182ae4474c3b8f9b63fa1e99,11 1.0 503 455 800 571 10 1.0 95 1923 207 2084 11 1.0 1166 437 1427 524 11 1.0 93 1941 203 2100 
859b2897036f5ebf281996b5c3ed5571,11 1.0 515 342 852 438 
d1d3e01540ce1a7823136b20e98719d9,0 1.0 1650 590 1907 896 
98de498a86962549513f49a3b0c5c994,0 1.0 1223 1016 1503 1325 10 1.0 1906 2400 2097 2600 
cc1c7fa04d3806bfc02688bc3da0caa5,3 1.0 1157 1393 2242 1823 11 1.0 827 365 1064 535 
cae5070a27b63070ecee61beafa2c8c4,3 1.0 1186 1014 2254 1636 0 1.0 1369 602 1845 994 
97f0ad3b3ccbfc848bf9cc7e1a76377c,0 1.0 1248 910 1565 1295 3 1.0 670 1739 2037 2268 7 1.0 154 1788 832 2215 13 1.0 1756 1565 2255 1929 7 1.0 1739 1573 2257 1983 11 1.0 25 2304 151 2504 10 1.0 24 2275 153 2488 9 1.0 63 1743 974 2443 10 1.0 75 1775 1033 2486 13 1.0 163 1797 689 2143 6 1.0 1775 1471 2234 1974 
fe575088773e7c886725716944e0840b,3 1.0 892 1395 1943 1757 0 1.0 1251 806 1543 1118 11 1.0 725 401 1113 515 
2e2f4e832dc3bd12ddd8d405cbf7fdf5,0 1.0 945 665 1150 894 11 1.0 423 282 622 400 
4fba6d90e4c0141270b19446fbc97796,0 1.0 1418 770 2049 1277 3 1.0 1192 1398 2353 1976 11 1.0 1137 435 1523 547 
0d6d426159c634f71eb7fa9bf6f9e84a,3 1.0 829 1482 1896 1844 0 1.0 1200 695 1457 970 11 1.0 415 382 614 544 
9c0bd741b166e8fddfdb445430beaa35,3 1.0 828 1415 1561 1715 0 1.0 1033 821 1217 1005 11 1.0 1123 476 1354 558 13 1.0 1474 1013 1631 1129 11 1.0 566 480 737 622 13 1.0 428 1089 594 1200 
4e1b57f8ff96232f8a73eca0e5d87475,11 1.0 187 1705 307 1893 10 1.0 185 1672 320 1885 9 1.0 219 1640 831 1936 3 1.0 774 1539 1579 1835 
926f386ea35e891d7bfbcf9cab111866,0 1.0 1096 633 1410 971 3 1.0 845 1475 1815 1957 11 1.0 540 229 918 337 
1c0edcab874f51772ec86ac6405a0a69,0 1.0 1262 907 1514 1142 3 1.0 865 1837 1859 2265 11 1.0 1426 409 1805 519 
1fcc1cd57e0ce38aa0b72b3a6996015a,0 1.0 1363 776 1688 1172 13 1.0 425 602 1146 1464 13 1.0 1678 570 2100 1009 11 1.0 1658 461 2105 711 6 1.0 396 603 1139 1490 7 1.0 422 587 1144 1467 13 1.0 1826 1371 2294 1820 11 1.0 503 456 1190 922 5 1.0 281 632 1217 1827 10 1.0 1654 2576 2442 3022 
eb4c1f7a8fcd7ee076ae9f5eca8d05fc,3 1.0 754 1548 1619 1847 0 1.0 1094 877 1306 1138 13 1.0 658 815 803 962 
a68eed5e92eba6f867bf9cfbcc7c6d86,0 1.0 1389 534 1681 889 
db7d9dd61d0814dce97bd87abc05bba1,0 1.0 952 756 1228 1097 7 1.0 223 1269 690 1633 10 1.0 143 1627 292 1848 3 1.0 630 1431 1471 1733 11 1.0 147 1630 281 1842 11 1.0 1077 405 1328 484 11 1.0 505 425 749 516 
1aa707b195e1f6efffd8c17ca926eeef,3 1.0 829 1403 2121 1996 0 1.0 1328 644 1584 918 5 1.0 427 1171 949 1857 
ea963ef24a74ec47734be65299d3094f,11 1.0 566 314 972 450 10 1.0 1594 1529 2126 1839 7 1.0 1549 1528 2119 1840 9 1.0 1465 1522 2139 1859 0 1.0 1060 634 1408 1002 5 1.0 131 464 947 1868 11 1.0 1434 294 1719 451 13 1.0 1739 1478 2065 1645 
94699ec9440ff2d98c16238825994312,0 1.0 1431 736 1704 1066 11 1.0 893 440 1294 558 3 1.0 1017 1507 2083 1869 
b6629ab57e020267189a0e0cd5477442,0 1.0 1380 1168 1666 1441 7 1.0 1967 1682 2313 2026 8 1.0 1964 1688 2310 2039 6 1.0 1937 1678 2327 2171 13 1.0 1958 1684 2331 2163 11 1.0 1564 512 1892 633 
9575166c507d7862f5924bc606eb6c1d,0 1.0 1030 680 1322 1030 3 1.0 732 1376 1581 1675 11 1.0 569 378 865 492 13 1.0 596 450 748 749 11 1.0 1297 370 1562 493 
ef42c05690b4c16e88cf39481420b779,7 1.0 664 1399 964 1815 13 1.0 687 1371 968 1813 6 1.0 680 1362 1011 1862 5 1.0 686 1362 1009 1840 
b38be7898a845062393e06bb52cefc2d,0 1.0 1043 666 1343 1002 11 1.0 612 308 904 411 3 1.0 810 1388 1647 1742 11 1.0 1220 309 1531 415 10 1.0 212 1766 319 1909 11 1.0 217 1760 326 1902 
5b77e693767a6cf469f16bd9e498f780,0 1.0 836 651 1434 1128 3 1.0 768 1300 1819 1964 11 1.0 289 373 868 722 5 1.0 77 522 866 2218 13 1.0 256 542 824 1109 11 1.0 1652 407 1949 629 11 1.0 1272 288 1591 404 
967cc2106c325f85a5447798328f5d33,3 1.0 790 1235 1833 1623 11 1.0 644 399 942 511 7 1.0 1571 1338 2066 1698 10 1.0 1541 1397 2085 1765 9 1.0 1452 1400 2066 1749 5 1.0 200 740 887 1615 
f20a7f9e51501b58856fdca5421f360a,0 1.0 1418 929 1693 1226 10 1.0 506 1721 645 1953 11 1.0 503 1719 655 1959 3 1.0 1058 1588 1986 1967 11 1.0 885 561 1223 687 9 1.0 488 1715 1211 2118 
ffc441e0c8b7153844047483a577e7c3,0 1.0 1009 626 1223 914 3 1.0 709 1284 1536 1575 
0a1addecfc432a1b425d61fe57bc29d2,3 1.0 806 1507 1800 1877 0 1.0 1175 714 1439 1018 
287422bed1d9d153387361889619abed,3 1.0 603 1154 1864 1748 0 1.0 951 589 1655 1087 7 1.0 1107 604 1657 1048 8 1.0 1036 573 1657 1075 11 1.0 1388 317 1698 451 9 1.0 1177 515 1741 1067 11 1.0 717 573 1499 1047 
5acff5ccf1bcb3137e2c12dc99919396,3 1.0 872 1435 2099 1955 0 1.0 1152 796 1581 1139 
2ce9d73f2f2b9809f54f5ced22abb25e,11 1.0 1720 185 2124 310 11 1.0 788 177 1230 383 13 1.0 1001 245 1192 493 0 1.0 1466 676 1762 969 
b29fdbcf453e70793197879d52dd9932,3 1.0 732 996 1592 1314 11 1.0 1288 123 1501 223 11 1.0 593 92 842 184 7 1.0 259 892 723 1248 0 1.0 1022 456 1231 708 
e71ff456b51d655f9b70ecbc6fe2572f,3 1.0 669 1195 2025 1725 7 1.0 1045 573 1638 1054 0 1.0 1026 600 1645 1048 13 1.0 593 385 842 735 7 1.0 1632 1293 2043 1713 11 1.0 1176 296 1549 450 13 1.0 1293 519 1714 1011 9 1.0 1043 594 1660 1044 4 1.0 1255 1331 2035 1753 5 1.0 117 524 781 1456 6 1.0 95 413 804 1465 13 1.0 134 551 749 1455 
7befd6661fd921f67f8d9cb84f98868f,0 1.0 1173 694 1620 1114 11 1.0 678 327 1055 465 
c057d680cc5c76dc89f01c5945267508,0 1.0 1368 804 1728 1215 13 1.0 1894 898 2156 1078 
421efe81b01f6724524502d4337d9435,3 1.0 895 1422 1843 1895 11 1.0 523 317 731 467 0 1.0 1168 697 1466 1006 
6facd092dfec22384fd9446fd84c1ce3,0 1.0 1579 502 1909 875 3 1.0 1008 1243 2287 1646 11 1.0 1829 147 2202 261 
a8bdfce0a004e021326f6bc6b3cbe879,0 1.0 1277 861 1590 1218 3 1.0 929 1737 1988 2139 11 1.0 531 455 764 638 11 1.0 1482 378 1786 474 
c7d4b0c22945845851e2c248ac237da1,0 1.0 1189 894 1442 1201 3 1.0 827 1588 1875 1971 
2c46afc6145ab7743ca9828389a4d892,0 1.0 1036 485 1316 806 3 1.0 707 1213 1670 1507 11 1.0 440 264 626 375 
1deb5e6595022e9cad8cb8fb00863e8f,0 1.0 1153 745 1430 1062 3 1.0 875 1381 1813 1724 11 1.0 1221 373 1526 474 
e36e3dd2e1b1269c3035fa6018346b68,3 1.0 894 1290 1938 1749 11 1.0 689 295 1026 396 
27c40d7cad10950490cdc81752b328d7,13 1.0 743 633 934 938 7 1.0 732 643 922 858 
90ff0f6edbdb16fdeeaf3a8471f576ff,0 1.0 1104 755 1288 927 3 1.0 778 1484 1577 1809 11 1.0 633 342 927 442 
5280b2f1ea5c084e2bd8f2fe9447ab84,11 1.0 1418 196 1821 361 0 1.0 1200 586 1438 823 13 1.0 581 277 1070 865 11 1.0 661 225 1059 402 7 1.0 561 265 1079 749 13 1.0 1430 251 1744 385 6 1.0 526 300 1074 868 5 1.0 1395 573 1982 1801 9 1.0 489 229 1147 887 10 1.0 266 1781 391 1954 11 1.0 261 1785 388 1958 
6ced1a5ca6625e9c00070e14a98cf816,0 1.0 1068 979 1257 1193 
9d19cfe48e499605ca146bd93557d413,0 1.0 1384 687 1677 1022 3 1.0 991 1431 2057 1740 
8408eea460f0a9a2f9aec40da98917cb,0 1.0 1008 736 1251 1020 3 1.0 674 1402 1618 1688 
3a515d9ba5419a9f35dc382017d5e98e,0 1.0 1218 771 1485 1123 11 1.0 1372 413 1693 516 
6cbf4295b5b72bc01ef6fd171ef7733e,7 1.0 1535 1370 2028 1719 3 1.0 810 1209 1899 1895 13 1.0 1645 1373 2027 1666 11 1.0 1337 268 1762 551 11 1.0 488 240 936 477 10 1.0 1612 1406 2073 1853 13 1.0 1482 384 1751 552 0 1.0 861 641 1437 1056 5 1.0 127 438 943 2028 9 1.0 1198 1261 2056 1935 9 1.0 118 1676 926 2111 5 1.0 1337 671 2040 1775 
874ac8cb7b030ee4356d0b1bf54f3bd6,13 1.0 906 516 1291 889 11 1.0 864 484 1296 807 
26ec05d5a77e04dac78841fcab729d17,0 1.0 1116 659 1411 1014 3 1.0 766 1343 1782 1697 7 1.0 734 697 955 1100 11 1.0 596 392 881 524 0 1.0 748 674 962 1137 8 1.0 740 714 947 1072 10 1.0 292 1391 642 1596 11 1.0 233 1361 390 1658 
9c71b33d836534579e8c2c15a9849eb0,3 1.0 1008 1405 2091 1860 0 1.0 1312 639 1617 981 5 1.0 1940 1104 2348 1843 
a3a42d483cf9c22b5e8641bcef210029,3 1.0 790 1075 1873 1688 0 1.0 1160 467 1551 877 13 1.0 342 547 881 1320 7 1.0 332 548 900 1316 7 1.0 1755 1214 2180 1706 6 1.0 316 629 853 1368 5 1.0 280 502 894 1380 5 1.0 1510 488 2186 1736 6 1.0 1690 1070 2178 1690 7 1.0 1699 767 2086 1270 3 1.0 162 1673 1105 2106 
6182777129374eb463e2b20ed36b4011,0 1.0 1253 810 1553 1136 3 1.0 865 1594 1859 1966 11 1.0 1449 378 1865 540 10 1.0 1967 1917 2110 2108 11 1.0 1969 1921 2112 2121 13 1.0 624 568 865 755 11 1.0 614 502 886 723 
f951f6a6d4fd2ac09f5e95a33c731a38,3 1.0 1241 1440 2213 1836 0 1.0 1548 678 1769 923 
6f8320a9c444090bd55010537a9e7dcb,10 1.0 236 1608 1076 2293 7 1.0 311 1605 1060 2082 3 1.0 1034 1712 2100 2217 0 1.0 1375 953 1698 1248 
d709c132746f0409128eaa1c87a9a274,3 1.0 690 1176 1565 1452 0 1.0 1050 527 1265 733 
b8756da75ca0ff37e9124e4480fa5c51,0 1.0 1640 973 2002 1394 3 1.0 1202 1701 2367 2223 10 1.0 531 1909 672 2146 11 1.0 1087 620 1384 779 11 1.0 524 1926 678 2181 11 1.0 1755 583 2147 777 5 1.0 697 861 1354 2022 
fcb5a0f8641a4e607de596e96eebca8a,0 1.0 1080 935 1385 1299 3 1.0 687 1699 1654 2018 11 1.0 564 505 865 611 11 1.0 1485 525 1709 680 
99a41825d70b5867a2b08e20f05b4e6e,0 1.0 1151 823 1826 1342 3 1.0 1007 1232 2153 1929 
e59e78c6c661eb4c3daab5df0075e6c6,8 1.0 1297 737 1502 969 0 1.0 1040 597 1258 832 0 1.0 1301 739 1502 975 10 1.0 241 1967 357 2139 11 1.0 248 1972 371 2147 7 1.0 1289 740 1510 969 5 1.0 263 580 833 1770 10 1.0 1676 1968 1797 2161 11 1.0 585 208 852 300 5 1.0 1283 593 1784 1918 
ec9bb4e880f135642dbb5f38d4a6d16b,7 1.0 802 1094 1007 1386 13 1.0 1437 464 1778 657 13 1.0 565 520 975 1044 7 1.0 1314 367 1874 779 8 1.0 798 1097 1011 1401 11 1.0 719 434 1050 581 11 1.0 1233 174 1850 659 
5fc06f3386f8762ac1d2563520056a95,0 1.0 1192 665 1506 985 11 1.0 399 297 1003 635 13 1.0 303 460 919 1114 3 1.0 656 1346 1754 1991 7 1.0 196 438 900 1271 6 1.0 205 412 896 1314 5 1.0 82 405 896 1704 
76482dd89d7d8ea3650e9a0b8e01aba6,13 1.0 1491 1253 1828 1378 10 1.0 173 1769 283 1928 11 1.0 176 1773 285 1927 3 1.0 715 1482 1657 1788 0 1.0 1120 707 1337 933 11 1.0 1358 338 1601 440 
729beaed8db4766d1aa3bb237a047e7a,3 1.0 1234 1376 2122 1796 11 1.0 955 315 1169 478 11 1.0 549 1889 672 2081 
ac4491828474ddb108feea97a3dd9b2e,0 1.0 1192 552 1687 968 3 1.0 990 936 2157 1677 
6fb36dc586cdfd180b79f23f4cd447f0,3 1.0 1014 1504 2183 1885 11 1.0 1673 283 1963 447 11 1.0 746 276 1145 385 0 1.0 940 604 1699 1131 13 1.0 1711 494 1951 815 
e88b3436d7a70ca66e4a67a79c26d79c,0 1.0 1327 720 1638 1057 
dc8b5d82b73d392b9fa2093a15b6d00d,13 1.0 486 1021 682 1153 5 1.0 1263 576 1584 1177 0 1.0 1007 359 1153 521 
75dd4fb1cb781471b7f34b678b8dc547,13 1.0 1714 469 1867 687 
bcf3c35b0f1ad4207e6fb9f46e8705e5,3 1.0 1017 1416 2251 2002 0 1.0 1138 832 1794 1297 11 1.0 873 477 1203 597 11 1.0 1580 474 1969 594 
378c5843d109c9f0bd82baa85b15dac8,11 1.0 1595 335 1897 460 11 1.0 990 306 1293 422 3 1.0 1028 1366 2065 2018 
f890e83cfa9198db05bc36b3ffc14c4d,3 1.0 953 1576 2219 1983 0 1.0 1454 856 1763 1188 
8b9ea72de468504f3dbc3fc711f905a3,11 1.0 791 443 1205 554 0 1.0 1431 879 1694 1181 
5e0c289e7bf4efc3780975780ca3dcf4,0 1.0 1031 780 1251 1026 3 1.0 720 1360 1573 1651 13 1.0 393 1310 723 1488 7 1.0 393 1309 722 1510 
b1bc26113bd511d4a2e29c21b786f46f,13 1.0 608 267 1009 667 3 1.0 838 1223 1942 1654 0 1.0 900 469 1520 998 11 1.0 535 222 1044 548 7 1.0 564 267 1006 616 13 1.0 1692 822 2075 1139 11 1.0 1563 208 1849 372 9 1.0 1641 1578 2325 1907 10 1.0 1657 1579 2308 1908 
3d53b9b699cfec21262399ebd558f2cf,0 1.0 962 748 1576 1199 3 1.0 821 1518 2127 2086 11 1.0 589 504 954 635 13 1.0 2049 1865 2375 1999 
a1c39becc9835462d84db8c51229779f,11 1.0 586 234 939 373 11 1.0 1564 231 1858 352 
98734f45cdc062d160228410a8da696d,13 1.0 2114 1205 2502 1601 7 1.0 2155 1232 2483 1544 0 1.0 1752 1175 2053 1494 13 1.0 891 932 1491 1611 11 1.0 866 791 1522 1282 6 1.0 2062 1192 2516 1667 6 1.0 860 930 1494 1761 7 1.0 807 884 1517 1830 11 1.0 1888 735 2248 846 10 1.0 2618 2330 2793 2613 11 1.0 2630 2354 2791 2608 3 1.0 1308 1964 2422 2407 7 1.0 2142 1691 2668 2390 5 1.0 680 865 1502 2384 5 1.0 2000 1210 2699 2437 
a7b8a9e921ea304362918523cc3529ef,10 1.0 1184 1260 1881 2144 11 1.0 1281 697 1616 866 7 1.0 1282 1151 1600 1402 3 1.0 497 1603 1413 2076 13 1.0 1266 710 1634 949 
d01fbe2917243929e0ee234ae8cbad45,3 1.0 807 1531 2233 2281 0 1.0 1294 867 1636 1221 11 1.0 677 380 1079 550 7 1.0 449 1423 909 2038 5 1.0 337 1002 944 2089 11 1.0 1494 455 1852 581 10 1.0 260 2029 397 2228 11 1.0 259 2043 398 2240 6 1.0 416 1414 886 2021 
728b3cf755f42fd628ff5fee7bf338d5,11 1.0 892 369 1136 522 11 1.0 1936 359 2209 488 5 1.0 1913 980 2390 1932 
a3a1502e8a9916bfc472b71538e7714f,0 1.0 1009 885 1307 1242 3 1.0 672 1637 1543 1926 
72a272f0770ae72999e9afa93a5bf024,10 1.0 120 1357 409 1539 0 1.0 825 531 1493 1062 3 1.0 629 1215 1734 1644 8 1.0 953 541 1487 1058 7 1.0 946 540 1492 1061 7 1.0 96 1279 718 1646 9 1.0 82 1312 796 1714 11 1.0 1431 136 1693 256 9 1.0 854 410 1648 1099 11 1.0 482 217 747 335 11 1.0 1211 137 1457 244 
a7e8992bfbf1e24fb95721fb71e51159,3 1.0 1094 1409 2153 1809 
9f8b0424d8c2a0856a5c7aed3a7753e2,3 1.0 792 1167 1842 1516 0 1.0 1150 533 1408 816 11 1.0 1246 175 1594 288 
f89ab5da4af9b087e43cd09f2ebd8463,0 1.0 1269 686 1619 1100 13 1.0 467 951 1007 1415 11 1.0 742 331 1116 463 
5cd3d3d32b73aba570d20a9a54a6be24,0 1.0 1329 769 1628 1070 3 1.0 1035 1608 2029 1975 
ea1d58be10d8b14394ad4147c5fbb60e,0 1.0 1118 882 1398 1198 10 1.0 109 2134 221 2313 
3f51f6bbad915b2d088bdceea490f3ff,13 1.0 362 428 1041 1107 7 1.0 408 508 1031 1030 13 1.0 1495 401 2153 1134 0 1.0 677 537 1673 1570 7 1.0 1502 564 2149 1123 6 1.0 395 488 1056 1192 11 1.0 463 299 1095 665 3 1.0 691 1650 1955 2281 11 1.0 1410 296 2061 673 9 1.0 890 566 1888 1667 
7a14d694617e5bc2aa937e16bbfd213c,7 1.0 235 1172 706 1611 3 1.0 654 1417 1368 1690 
26b335d3fb7b871bc7714c05421de9a5,11 1.0 1231 315 1544 416 
80f3da71b6af9134388dee22f0d386d9,0 1.0 1279 606 1542 908 3 1.0 891 1225 1971 1578 11 1.0 652 271 856 381 
d49baee1abbde153ef985a0091d603f8,3 1.0 762 1150 1580 1546 11 1.0 664 247 944 325 
865f04d531a2cea8ae54bea8419a143b,11 1.0 1139 499 1376 592 11 1.0 523 486 805 578 3 1.0 673 1351 1351 1605 
5d47fc0830ff38a5a584e9fc83928990,0 1.0 891 515 1393 916 3 1.0 786 1145 1813 1564 3 1.0 152 1438 966 1911 
5b1e75dd15524be14eb8722cb4370490,13 1.0 479 831 882 1236 11 1.0 1641 255 1993 379 0 1.0 1341 858 1649 1189 
6325341c36f40a4641b62c3131d82b4e,11 1.0 532 285 822 380 3 1.0 687 1419 1665 1916 11 1.0 1406 343 1605 458 
6f04094bb30e028d5ae7dba96788e9dd,3 1.0 949 1672 2087 2148 0 1.0 1363 781 1685 1122 
1deeb557e49b03764d434bad3c7bdd35,0 1.0 1083 769 1306 1000 3 1.0 893 1270 1684 1632 10 1.0 380 1274 941 1574 13 1.0 564 560 920 839 11 1.0 536 516 946 778 7 1.0 537 544 920 855 9 1.0 358 1270 957 1631 11 1.0 1189 497 1429 583 
b9dcec0d41bcd2acb499745d5aeeaf08,11 1.0 1429 186 1743 317 
899071c789c858f5f18e7bb8cc01e9d8,11 1.0 1482 164 1794 302 0 1.0 1094 619 1482 991 
8ee3612f9072477512f638498c50d788,3 1.0 953 2080 2077 2530 
ab5b4a334ecfc9544fb26cc268f85794,3 1.0 765 1271 1852 1722 0 1.0 1107 733 1391 1016 
f97f805bdf52c0809cb1bc43da319f64,0 1.0 1017 617 1255 892 11 1.0 1245 322 1525 407 11 1.0 605 318 893 408 
98e7165c9909e187308e93f089384f9c,7 1.0 211 1274 635 1652 0 1.0 877 575 1048 776 11 1.0 968 285 1198 367 
e259b6e287f75fd57c9647b256c683be,0 1.0 1480 728 1819 1104 11 1.0 1667 333 1996 477 11 1.0 1024 383 1288 511 7 1.0 663 1594 1120 2050 
7f15c433dbc249a491b86b27e5a6c180,0 1.0 1111 665 1377 995 13 1.0 594 484 911 838 11 1.0 586 405 969 629 3 1.0 757 1391 1584 1693 11 1.0 1232 429 1505 532 9 1.0 830 612 1322 1303 
b09780a59f371d11441de06aad993437,0 1.0 1228 706 1633 1100 3 1.0 907 1469 2105 1941 10 1.0 1691 1793 2355 2209 7 1.0 1716 1744 2358 2128 11 1.0 1516 372 1902 491 9 1.0 1782 1800 2369 2200 
608614185411b42c65111af9fc737f35,0 1.0 804 614 1480 1204 
034b98d64dc012298afb3d33fe880193,3 1.0 943 1119 1866 1441 
